latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
0.59753954,32.656742,1137.0,10800,Europe/Moscow,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm)
2024-04-03T08:00,19.1,98,18.8,0.40,0.40
2024-04-03T09:00,19.3,98,19.0,0.50,0.50
2024-04-03T10:00,19.4,98,19.0,2.10,2.10
2024-04-03T11:00,19.2,97,18.7,2.20,2.20
2024-04-03T12:00,20.7,90,19.0,0.30,0.30
2024-04-03T13:00,21.2,88,19.1,0.10,0.10
2024-04-03T14:00,23.4,75,18.7,0.00,0.00
2024-04-03T15:00,24.9,67,18.3,0.00,0.00
2024-04-03T16:00,25.0,71,19.4,0.00,0.00
2024-04-03T17:00,21.5,91,20.0,3.50,3.50
2024-04-03T18:00,21.0,90,19.3,0.10,0.10
2024-04-03T19:00,19.7,99,19.5,0.00,0.00
2024-04-03T20:00,19.2,99,19.0,0.00,0.00
2024-04-03T21:00,18.9,98,18.6,0.00,0.00
2024-04-03T22:00,18.9,98,18.6,0.00,0.00
2024-04-03T23:00,19.1,98,18.7,0.00,0.00
2024-04-04T00:00,18.1,98,17.9,0.00,0.00
2024-04-04T01:00,18.9,98,18.6,0.00,0.00
2024-04-04T02:00,18.6,100,18.6,0.00,0.00
2024-04-04T03:00,17.6,100,17.6,0.00,0.00
2024-04-04T04:00,17.0,98,16.8,0.00,0.00
2024-04-04T05:00,16.6,99,16.5,0.00,0.00
2024-04-04T06:00,16.4,98,16.2,0.00,0.00
2024-04-04T07:00,16.4,98,16.2,0.00,0.00
2024-04-04T08:00,18.9,97,18.3,0.00,0.00
2024-04-04T09:00,21.1,90,19.4,0.00,0.00
2024-04-04T10:00,23.1,78,19.1,0.00,0.00
2024-04-04T11:00,24.5,69,18.5,0.00,0.00
2024-04-04T12:00,25.8,65,18.7,0.00,0.00
2024-04-04T13:00,26.9,62,19.1,0.10,0.10
2024-04-04T14:00,27.4,60,18.9,0.10,0.10
2024-04-04T15:00,26.7,59,18.1,0.10,0.10
2024-04-04T16:00,28.2,55,18.3,0.00,0.00
2024-04-04T17:00,23.0,79,19.2,0.20,0.20
2024-04-04T18:00,22.6,81,19.2,0.10,0.10
2024-04-04T19:00,21.2,91,19.7,0.00,0.00
2024-04-04T20:00,21.0,95,20.2,0.00,0.00
2024-04-04T21:00,20.7,95,19.9,0.00,0.00
2024-04-04T22:00,20.3,95,19.5,0.00,0.00
2024-04-04T23:00,20.2,95,19.3,0.00,0.00
2024-04-05T00:00,20.2,94,19.1,0.00,0.00
2024-04-05T01:00,20.2,93,19.0,0.00,0.00
2024-04-05T02:00,20.1,93,18.9,0.00,0.00
2024-04-05T03:00,19.6,95,18.7,0.00,0.00
2024-04-05T04:00,19.5,95,18.7,0.00,0.00
2024-04-05T05:00,19.2,96,18.6,0.00,0.00
2024-04-05T06:00,18.9,97,18.4,1.90,1.90
2024-04-05T07:00,18.7,99,18.6,4.40,4.40
2024-04-05T08:00,18.9,100,18.9,3.50,3.50
2024-04-05T09:00,19.7,96,19.1,1.60,1.60
2024-04-05T10:00,20.6,93,19.4,0.30,0.30
2024-04-05T11:00,22.3,86,19.8,0.10,0.10
2024-04-05T12:00,24.5,79,20.6,0.20,0.20
2024-04-05T13:00,25.6,69,19.6,0.40,0.40
2024-04-05T14:00,21.3,87,19.1,10.10,10.10
2024-04-05T15:00,21.6,95,20.7,1.20,1.20
2024-04-05T16:00,24.8,76,20.3,0.10,0.10
2024-04-05T17:00,25.2,71,19.6,0.00,0.00
2024-04-05T18:00,24.3,76,19.8,0.00,0.00
2024-04-05T19:00,22.3,85,19.6,0.00,0.00
2024-04-05T20:00,21.4,88,19.4,0.00,0.00
2024-04-05T21:00,20.9,91,19.3,0.00,0.00
2024-04-05T22:00,20.6,91,19.2,0.00,0.00
2024-04-05T23:00,20.4,93,19.1,0.00,0.00
2024-04-06T00:00,20.2,93,19.0,0.00,0.00
2024-04-06T01:00,20.1,93,19.0,0.00,0.00
2024-04-06T02:00,20.1,94,19.1,0.00,0.00
2024-04-06T03:00,19.9,95,19.0,0.20,0.20
2024-04-06T04:00,20.0,94,18.9,0.00,0.00
2024-04-06T05:00,20.0,94,19.0,0.00,0.00
2024-04-06T06:00,19.9,94,18.9,0.00,0.00
2024-04-06T07:00,19.9,94,18.9,0.00,0.00
2024-04-06T08:00,20.0,95,19.2,0.20,0.20
2024-04-06T09:00,21.4,87,19.1,0.20,0.20
2024-04-06T10:00,23.1,80,19.5,0.00,0.00
2024-04-06T11:00,24.7,76,20.2,0.10,0.10
2024-04-06T12:00,25.9,71,20.2,0.10,0.10
2024-04-06T13:00,26.3,66,19.5,0.20,0.20
2024-04-06T14:00,21.6,91,20.0,2.50,2.50
2024-04-06T15:00,23.0,88,20.8,0.30,0.30
2024-04-06T16:00,25.2,72,19.7,0.00,0.00
2024-04-06T17:00,24.6,74,19.8,0.10,0.10
2024-04-06T18:00,24.0,77,19.7,0.10,0.10
2024-04-06T19:00,22.2,89,20.3,0.00,0.00
2024-04-06T20:00,21.1,93,20.0,0.00,0.00
2024-04-06T21:00,21.7,90,19.9,0.00,0.00
2024-04-06T22:00,20.9,94,19.9,0.30,0.30
2024-04-06T23:00,20.0,98,19.6,0.00,0.00
2024-04-07T00:00,19.6,100,19.5,0.00,0.00
2024-04-07T01:00,18.9,100,18.9,1.60,1.60
2024-04-07T02:00,19.6,100,19.6,0.60,0.60
2024-04-07T03:00,19.4,100,19.4,0.50,0.50
2024-04-07T04:00,19.1,100,19.0,0.00,0.00
2024-04-07T05:00,18.8,99,18.7,0.00,0.00
2024-04-07T06:00,19.2,99,19.1,0.10,0.10
2024-04-07T07:00,19.1,100,19.1,0.20,0.20
2024-04-07T08:00,19.8,97,19.3,0.10,0.10
2024-04-07T09:00,20.1,96,19.5,1.00,1.00
2024-04-07T10:00,21.0,89,19.2,0.20,0.20
2024-04-07T11:00,22.8,83,19.7,0.10,0.10
2024-04-07T12:00,24.2,77,20.0,0.10,0.10
2024-04-07T13:00,24.5,75,19.8,0.10,0.10
2024-04-07T14:00,24.5,73,19.5,0.10,0.10
2024-04-07T15:00,24.1,75,19.4,0.20,0.20
2024-04-07T16:00,26.0,65,18.8,0.00,0.00
2024-04-07T17:00,25.6,63,18.1,0.10,0.10
2024-04-07T18:00,24.4,72,19.1,0.00,0.00
2024-04-07T19:00,22.0,88,20.0,0.00,0.00
2024-04-07T20:00,22.6,82,19.3,0.00,0.00
2024-04-07T21:00,20.6,93,19.4,0.00,0.00
2024-04-07T22:00,20.3,93,19.1,0.00,0.00
2024-04-07T23:00,20.2,93,19.0,0.20,0.20
2024-04-08T00:00,19.9,94,18.8,0.10,0.10
2024-04-08T01:00,19.5,94,18.6,0.10,0.10
2024-04-08T02:00,19.1,95,18.4,0.40,0.40
2024-04-08T03:00,18.9,98,18.5,0.20,0.20
2024-04-08T04:00,19.0,99,18.8,0.40,0.40
2024-04-08T05:00,18.9,99,18.7,2.20,2.20
2024-04-08T06:00,18.8,97,18.3,0.90,0.90
2024-04-08T07:00,18.6,99,18.5,1.00,1.00
2024-04-08T08:00,18.8,98,18.5,2.30,2.30
2024-04-08T09:00,19.7,92,18.4,0.30,0.30
2024-04-08T10:00,21.4,85,18.7,0.20,0.20
2024-04-08T11:00,22.8,83,19.8,0.20,0.20
2024-04-08T12:00,24.4,75,19.6,0.20,0.20
2024-04-08T13:00,24.9,70,19.1,0.20,0.20
2024-04-08T14:00,20.7,92,19.4,7.90,7.90
2024-04-08T15:00,21.5,90,19.9,1.80,1.80
2024-04-08T16:00,25.8,61,17.7,0.00,0.00
2024-04-08T17:00,24.8,67,18.2,0.00,0.00
2024-04-08T18:00,23.6,74,18.8,0.00,0.00
2024-04-08T19:00,21.6,85,18.9,0.00,0.00
2024-04-08T20:00,20.7,89,18.9,0.00,0.00
2024-04-08T21:00,20.4,91,18.8,0.00,0.00
2024-04-08T22:00,19.9,92,18.5,0.00,0.00
2024-04-08T23:00,19.7,92,18.3,0.00,0.00
2024-04-09T00:00,19.4,93,18.2,0.00,0.00
2024-04-09T01:00,19.1,94,18.2,0.00,0.00
2024-04-09T02:00,19.0,94,18.1,0.00,0.00
2024-04-09T03:00,18.8,95,17.9,0.00,0.00
2024-04-09T04:00,19.0,93,17.8,0.00,0.00
2024-04-09T05:00,18.8,93,17.7,0.00,0.00
2024-04-09T06:00,18.5,95,17.6,0.00,0.00
2024-04-09T07:00,18.6,94,17.6,0.00,0.00
2024-04-09T08:00,21.0,89,19.1,0.00,0.00
2024-04-09T09:00,23.2,80,19.5,0.00,0.00
2024-04-09T10:00,24.7,76,20.1,0.10,0.10
2024-04-09T11:00,25.8,71,20.2,0.20,0.20
2024-04-09T12:00,26.0,66,19.2,0.20,0.20
2024-04-09T13:00,21.6,89,19.6,3.00,3.00
2024-04-09T14:00,23.3,83,20.2,0.10,0.10
2024-04-09T15:00,22.2,88,20.1,0.50,0.50
2024-04-09T16:00,25.9,67,19.4,0.00,0.00
2024-04-09T17:00,24.2,76,19.7,1.30,1.30
2024-04-09T18:00,22.2,88,20.0,0.00,0.00
2024-04-09T19:00,21.0,95,20.2,0.00,0.00
2024-04-09T20:00,20.3,97,19.7,0.00,0.00
2024-04-09T21:00,20.6,96,19.9,0.00,0.00
2024-04-09T22:00,20.8,94,19.8,0.00,0.00
2024-04-09T23:00,20.5,94,19.6,0.00,0.00
2024-04-10T00:00,19.7,95,18.9,0.00,0.00
2024-04-10T01:00,18.4,97,17.9,0.00,0.00
2024-04-10T02:00,18.4,96,17.8,0.00,0.00
2024-04-10T03:00,18.3,96,17.7,0.00,0.00
2024-04-10T04:00,19.3,95,18.4,0.10,0.10
2024-04-10T05:00,19.4,95,18.7,0.30,0.30
2024-04-10T06:00,18.8,98,18.4,1.60,1.60
2024-04-10T07:00,19.0,97,18.5,0.40,0.40
2024-04-10T08:00,19.7,97,19.2,0.10,0.10
2024-04-10T09:00,20.9,94,19.9,0.10,0.10
2024-04-10T10:00,22.6,84,19.7,0.00,0.00
2024-04-10T11:00,24.7,72,19.3,0.10,0.10
2024-04-10T12:00,26.2,66,19.4,0.00,0.00
2024-04-10T13:00,27.3,61,19.2,0.00,0.00
2024-04-10T14:00,28.0,59,19.2,0.00,0.00
2024-04-10T15:00,26.7,62,18.9,0.50,0.50
2024-04-10T16:00,26.1,63,18.4,0.20,0.20
2024-04-10T17:00,23.1,83,20.0,0.10,0.10
2024-04-10T18:00,23.0,81,19.7,0.00,0.00
2024-04-10T19:00,21.7,89,19.8,0.00,0.00
2024-04-10T20:00,20.5,96,19.8,0.00,0.00
2024-04-10T21:00,20.3,96,19.6,0.00,0.00
2024-04-10T22:00,20.7,95,19.8,0.00,0.00
2024-04-10T23:00,20.0,96,19.4,0.00,0.00
2024-04-11T00:00,20.1,95,19.3,0.00,0.00
2024-04-11T01:00,19.8,97,19.2,0.00,0.00
2024-04-11T02:00,19.7,97,19.1,0.00,0.00
2024-04-11T03:00,19.5,96,18.9,0.00,0.00
2024-04-11T04:00,19.3,96,18.7,0.00,0.00
2024-04-11T05:00,19.3,97,18.7,0.00,0.00
2024-04-11T06:00,18.8,97,18.3,0.00,0.00
2024-04-11T07:00,18.4,97,17.9,0.00,0.00
2024-04-11T08:00,20.6,90,19.0,0.00,0.00
2024-04-11T09:00,23.2,84,20.3,0.00,0.00
2024-04-11T10:00,25.3,72,19.9,0.00,0.00
2024-04-11T11:00,26.4,66,19.6,0.10,0.10
2024-04-11T12:00,27.4,64,20.1,0.00,0.00
2024-04-11T13:00,25.7,71,20.1,2.60,2.60
2024-04-11T14:00,26.3,72,20.9,0.40,0.40
2024-04-11T15:00,24.7,77,20.4,2.70,2.70
2024-04-11T16:00,27.5,60,19.1,0.00,0.00
2024-04-11T17:00,26.7,61,18.6,0.00,0.00
2024-04-11T18:00,25.4,69,19.3,0.00,0.00
2024-04-11T19:00,23.3,78,19.3,0.00,0.00
2024-04-11T20:00,22.2,81,18.8,0.00,0.00
2024-04-11T21:00,21.8,82,18.5,0.00,0.00
2024-04-11T22:00,21.3,83,18.3,0.00,0.00
2024-04-11T23:00,20.9,85,18.3,0.00,0.00
2024-04-12T00:00,20.5,87,18.3,0.00,0.00
2024-04-12T01:00,20.2,88,18.2,0.00,0.00
2024-04-12T02:00,20.2,88,18.1,0.00,0.00
2024-04-12T03:00,20.1,87,17.9,0.00,0.00
2024-04-12T04:00,19.7,93,18.5,0.00,0.00
2024-04-12T05:00,19.6,94,18.6,0.00,0.00
2024-04-12T06:00,19.4,94,18.4,0.00,0.00
2024-04-12T07:00,19.4,96,18.7,0.00,0.00
2024-04-12T08:00,21.4,91,19.9,0.00,0.00
2024-04-12T09:00,23.4,81,20.0,0.00,0.00
2024-04-12T10:00,24.9,77,20.6,0.10,0.10
2024-04-12T11:00,26.0,73,20.8,0.20,0.20
2024-04-12T12:00,26.9,68,20.5,0.20,0.20
2024-04-12T13:00,27.8,64,20.3,0.20,0.20
2024-04-12T14:00,27.9,61,19.6,0.10,0.10
2024-04-12T15:00,26.8,62,19.0,0.10,0.10
2024-04-12T16:00,25.3,65,18.1,0.10,0.10
2024-04-12T17:00,25.4,64,18.2,0.00,0.00
2024-04-12T18:00,24.6,70,18.7,0.00,0.00
2024-04-12T19:00,22.3,81,18.8,0.00,0.00
2024-04-12T20:00,21.5,84,18.8,0.00,0.00
2024-04-12T21:00,20.5,89,18.6,0.00,0.00
2024-04-12T22:00,20.7,88,18.6,0.00,0.00
2024-04-12T23:00,20.2,90,18.5,0.00,0.00
2024-04-13T00:00,20.1,90,18.4,0.00,0.00
2024-04-13T01:00,19.8,90,18.2,0.00,0.00
2024-04-13T02:00,19.8,90,18.0,0.00,0.00
2024-04-13T03:00,19.4,92,18.0,0.00,0.00
2024-04-13T04:00,19.4,91,18.0,0.00,0.00
2024-04-13T05:00,19.2,92,17.9,0.00,0.00
2024-04-13T06:00,18.7,95,17.8,0.00,0.00
2024-04-13T07:00,18.7,96,18.0,0.00,0.00
2024-04-13T08:00,21.0,90,19.3,0.00,0.00
2024-04-13T09:00,23.3,82,20.2,0.00,0.00
2024-04-13T10:00,25.1,74,20.1,0.00,0.00
2024-04-13T11:00,26.2,70,20.3,0.10,0.10
2024-04-13T12:00,26.6,69,20.5,0.10,0.10
2024-04-13T13:00,26.6,67,20.0,0.10,0.10
2024-04-13T14:00,26.7,67,20.0,0.10,0.10
2024-04-13T15:00,26.2,67,19.7,0.10,0.10
2024-04-13T16:00,22.7,92,21.3,1.40,1.40
2024-04-13T17:00,23.9,83,20.8,0.10,0.10
2024-04-13T18:00,23.1,88,21.0,0.00,0.00
2024-04-13T19:00,21.5,97,21.0,0.00,0.00
2024-04-13T20:00,20.3,99,20.1,0.00,0.00
2024-04-13T21:00,20.9,96,20.3,0.00,0.00
2024-04-13T22:00,20.8,95,19.9,0.00,0.00
2024-04-13T23:00,20.6,93,19.5,0.00,0.00
2024-04-14T00:00,20.1,94,19.1,0.00,0.00
2024-04-14T01:00,19.3,95,18.4,1.80,1.80
2024-04-14T02:00,19.0,99,18.9,4.00,4.00
2024-04-14T03:00,18.7,99,18.5,0.10,0.10
2024-04-14T04:00,19.2,98,18.9,0.50,0.50
2024-04-14T05:00,18.8,99,18.7,0.00,0.00
2024-04-14T06:00,18.6,99,18.4,0.00,0.00
2024-04-14T07:00,18.6,100,18.5,0.10,0.10
2024-04-14T08:00,19.9,95,19.1,0.00,0.00
2024-04-14T09:00,20.5,93,19.4,0.00,0.00
2024-04-14T10:00,21.5,87,19.3,0.00,0.00
2024-04-14T11:00,24.2,76,19.6,0.00,0.00
2024-04-14T12:00,25.7,71,20.1,0.00,0.00
2024-04-14T13:00,26.5,68,20.1,0.10,0.10
2024-04-14T14:00,24.9,72,19.5,2.00,2.00
2024-04-14T15:00,24.2,78,20.2,0.20,0.20
2024-04-14T16:00,26.5,63,19.0,0.00,0.00
2024-04-14T17:00,22.9,76,18.5,0.20,0.20
2024-04-14T18:00,22.9,79,19.1,0.10,0.10
2024-04-14T19:00,21.0,92,19.6,0.00,0.00
2024-04-14T20:00,21.0,91,19.5,0.00,0.00
2024-04-14T21:00,20.7,90,18.9,0.00,0.00
2024-04-14T22:00,20.3,90,18.5,0.00,0.00
2024-04-14T23:00,20.2,90,18.5,0.00,0.00
2024-04-15T00:00,19.8,94,18.8,0.00,0.00
2024-04-15T01:00,19.4,96,18.7,0.00,0.00
2024-04-15T02:00,19.4,95,18.6,0.00,0.00
2024-04-15T03:00,19.0,97,18.5,0.00,0.00
2024-04-15T04:00,19.1,95,18.3,0.00,0.00
2024-04-15T05:00,19.4,95,18.5,0.00,0.00
2024-04-15T06:00,19.7,94,18.6,0.00,0.00
2024-04-15T07:00,19.1,94,18.1,0.00,0.00
2024-04-15T08:00,20.8,89,19.0,0.00,0.00
2024-04-15T09:00,22.9,80,19.3,0.00,0.00
2024-04-15T10:00,24.5,75,19.7,0.00,0.00
2024-04-15T11:00,25.7,70,19.9,0.00,0.00
2024-04-15T12:00,25.8,70,19.9,0.80,0.80
2024-04-15T13:00,25.9,70,20.0,2.90,2.90
2024-04-15T14:00,26.4,69,20.2,1.70,1.70
2024-04-15T15:00,26.9,65,19.9,0.00,0.00
2024-04-15T16:00,26.3,64,18.9,0.00,0.00
2024-04-15T17:00,26.0,65,18.8,0.00,0.00
2024-04-15T18:00,24.5,72,19.2,0.00,0.00
2024-04-15T19:00,22.2,83,19.2,0.00,0.00
2024-04-15T20:00,21.0,88,19.0,0.00,0.00
2024-04-15T21:00,20.5,90,18.7,0.00,0.00
2024-04-15T22:00,20.1,91,18.6,0.00,0.00
2024-04-15T23:00,19.9,92,18.6,0.00,0.00
2024-04-16T00:00,19.6,93,18.4,0.00,0.00
2024-04-16T01:00,19.5,93,18.3,0.00,0.00
2024-04-16T02:00,18.9,95,18.0,0.00,0.00
2024-04-16T03:00,18.6,95,17.8,0.00,0.00
2024-04-16T04:00,18.4,97,18.0,0.00,0.00
2024-04-16T05:00,18.2,98,17.9,1.10,1.10
2024-04-16T06:00,18.3,99,18.1,0.30,0.30
2024-04-16T07:00,18.3,98,18.1,0.10,0.10
2024-04-16T08:00,19.5,97,19.0,0.10,0.10
2024-04-16T09:00,20.5,93,19.4,0.20,0.20
2024-04-16T10:00,21.8,87,19.4,0.10,0.10
2024-04-16T11:00,23.0,81,19.6,0.00,0.00
2024-04-16T12:00,23.8,77,19.5,0.10,0.10
2024-04-16T13:00,25.3,70,19.5,0.10,0.10
2024-04-16T14:00,26.4,69,20.4,0.10,0.10
2024-04-16T15:00,27.0,66,20.2,0.00,0.00
2024-04-16T16:00,26.6,63,19.1,0.00,0.00
2024-04-16T17:00,26.2,64,19.0,0.00,0.00
2024-04-16T18:00,25.0,71,19.5,0.00,0.00
2024-04-16T19:00,22.7,81,19.2,0.00,0.00
2024-04-16T20:00,21.8,84,19.0,0.00,0.00
2024-04-16T21:00,21.2,87,19.0,0.00,0.00
2024-04-16T22:00,20.9,89,19.0,0.00,0.00
2024-04-16T23:00,20.6,91,19.1,0.00,0.00
2024-04-17T00:00,20.3,93,19.1,0.00,0.00
2024-04-17T01:00,20.0,94,19.0,0.00,0.00
2024-04-17T02:00,19.8,95,18.9,0.00,0.00
2024-04-17T03:00,19.7,95,18.8,0.00,0.00
2024-04-17T04:00,20.0,94,19.0,0.00,0.00
2024-04-17T05:00,19.9,93,18.8,0.00,0.00
2024-04-17T06:00,19.8,93,18.6,0.00,0.00
2024-04-17T07:00,19.9,93,18.7,0.00,0.00
2024-04-17T08:00,22.3,86,19.8,0.00,0.00
2024-04-17T09:00,24.6,76,20.0,0.00,0.00
2024-04-17T10:00,25.7,69,19.7,0.10,0.10
2024-04-17T11:00,26.4,68,20.0,0.20,0.20
2024-04-17T12:00,27.2,68,20.7,0.20,0.20
2024-04-17T13:00,27.6,64,20.2,0.00,0.00
2024-04-17T14:00,27.8,62,19.9,0.00,0.00
2024-04-17T15:00,26.7,65,19.7,2.60,2.60
2024-04-17T16:00,27.0,63,19.4,0.20,0.20
2024-04-17T17:00,26.0,68,19.5,0.20,0.20
2024-04-17T18:00,24.5,76,19.9,0.20,0.20
2024-04-17T19:00,23.1,81,19.8,0.00,0.00
2024-04-17T20:00,22.3,85,19.7,0.00,0.00
2024-04-17T21:00,21.9,87,19.6,0.00,0.00
2024-04-17T22:00,21.4,89,19.5,0.00,0.00
2024-04-17T23:00,20.9,91,19.4,0.00,0.00
2024-04-18T00:00,20.6,92,19.2,0.00,0.00
2024-04-18T01:00,20.8,90,19.1,0.00,0.00
2024-04-18T02:00,21.1,87,18.8,0.00,0.00
2024-04-18T03:00,21.3,85,18.6,0.00,0.00
2024-04-18T04:00,19.9,93,18.8,0.00,0.00
2024-04-18T05:00,19.4,94,18.4,0.10,0.10
2024-04-18T06:00,18.9,95,18.1,0.70,0.70
2024-04-18T07:00,19.0,97,18.5,1.50,1.50
2024-04-18T08:00,19.4,96,18.8,0.50,0.50
2024-04-18T09:00,20.2,94,19.2,0.60,0.60
2024-04-18T10:00,21.8,89,19.9,0.20,0.20
2024-04-18T11:00,24.1,77,19.9,0.00,0.00
2024-04-18T12:00,25.6,72,20.2,0.00,0.00
2024-04-18T13:00,27.0,67,20.5,0.10,0.10
2024-04-18T14:00,27.1,64,19.8,0.20,0.20
2024-04-18T15:00,26.4,68,20.1,0.10,0.10
2024-04-18T16:00,25.8,66,18.8,0.20,0.20
2024-04-18T17:00,25.0,71,19.4,0.20,0.20
2024-04-18T18:00,24.4,74,19.4,0.00,0.00
2024-04-18T19:00,22.6,82,19.4,0.00,0.00
2024-04-18T20:00,21.6,87,19.3,0.00,0.00
2024-04-18T21:00,21.0,90,19.4,0.00,0.00
2024-04-18T22:00,20.6,92,19.3,0.00,0.00
2024-04-18T23:00,19.8,94,18.8,0.00,0.00
2024-04-19T00:00,19.7,95,18.8,0.00,0.00
2024-04-19T01:00,19.5,95,18.7,0.00,0.00
2024-04-19T02:00,19.7,94,18.8,0.00,0.00
2024-04-19T03:00,19.0,97,18.5,0.00,0.00
2024-04-19T04:00,19.7,93,18.6,0.00,0.00
2024-04-19T05:00,19.2,94,18.3,0.00,0.00
2024-04-19T06:00,19.0,95,18.1,0.00,0.00
2024-04-19T07:00,18.9,95,18.1,0.00,0.00
2024-04-19T08:00,21.7,85,19.1,0.00,0.00
2024-04-19T09:00,23.8,77,19.5,0.00,0.00
2024-04-19T10:00,25.4,74,20.3,0.00,0.00
2024-04-19T11:00,21.9,84,19.2,4.70,4.70
2024-04-19T12:00,23.0,81,19.5,0.70,0.70
2024-04-19T13:00,25.4,73,20.3,0.00,0.00
2024-04-19T14:00,27.1,66,20.1,0.10,0.10
2024-04-19T15:00,26.4,66,19.6,0.10,0.10
2024-04-19T16:00,26.6,65,19.5,0.00,0.00
2024-04-19T17:00,25.9,66,19.0,0.00,0.00
2024-04-19T18:00,24.5,73,19.3,0.00,0.00
2024-04-19T19:00,23.0,81,19.5,0.00,0.00
2024-04-19T20:00,21.5,89,19.7,0.00,0.00
2024-04-19T21:00,21.2,89,19.4,0.00,0.00
2024-04-19T22:00,20.5,92,19.2,0.00,0.00
2024-04-19T23:00,20.8,91,19.3,0.00,0.00
2024-04-20T00:00,20.4,93,19.2,0.00,0.00
2024-04-20T01:00,20.9,90,19.2,0.00,0.00
2024-04-20T02:00,20.2,94,19.2,0.00,0.00
2024-04-20T03:00,19.6,96,19.0,0.00,0.00
2024-04-20T04:00,18.8,97,18.3,0.00,0.00
2024-04-20T05:00,19.6,95,18.7,0.00,0.00
2024-04-20T06:00,20.1,89,18.1,0.00,0.00
2024-04-20T07:00,19.6,91,18.1,0.00,0.00
2024-04-20T08:00,20.9,89,19.0,0.00,0.00
2024-04-20T09:00,23.5,81,20.1,0.00,0.00
2024-04-20T10:00,25.5,72,20.0,0.10,0.10
2024-04-20T11:00,26.4,69,20.3,0.10,0.10
2024-04-20T12:00,27.5,64,20.1,0.00,0.00
2024-04-20T13:00,28.3,59,19.4,0.00,0.00
2024-04-20T14:00,27.3,60,18.9,0.60,0.60
2024-04-20T15:00,26.5,67,19.9,2.30,2.30
2024-04-20T16:00,25.4,73,20.2,0.10,0.10
2024-04-20T17:00,25.8,69,19.8,0.00,0.00
2024-04-20T18:00,24.9,73,19.8,0.00,0.00
2024-04-20T19:00,22.7,84,19.8,0.00,0.00
2024-04-20T20:00,21.9,88,19.8,0.00,0.00
2024-04-20T21:00,21.3,90,19.7,0.00,0.00
2024-04-20T22:00,21.0,92,19.6,0.00,0.00
2024-04-20T23:00,20.5,93,19.4,0.00,0.00
2024-04-21T00:00,20.3,95,19.4,0.00,0.00
2024-04-21T01:00,19.6,97,19.1,0.00,0.00
2024-04-21T02:00,19.2,98,18.9,0.00,0.00
2024-04-21T03:00,19.1,98,18.7,0.00,0.00
2024-04-21T04:00,18.8,98,18.4,0.00,0.00
2024-04-21T05:00,18.8,97,18.3,0.70,0.70
2024-04-21T06:00,18.3,99,18.2,4.30,4.30
2024-04-21T07:00,18.4,99,18.3,1.30,1.30
2024-04-21T08:00,19.5,94,18.4,0.10,0.10
2024-04-21T09:00,21.1,87,18.8,0.10,0.10
2024-04-21T10:00,22.5,83,19.5,0.10,0.10
2024-04-21T11:00,23.6,76,19.1,0.20,0.20
2024-04-21T12:00,25.6,71,19.9,0.20,0.20
2024-04-21T13:00,22.9,79,19.0,3.30,3.30
2024-04-21T14:00,22.2,87,19.9,0.20,0.20
2024-04-21T15:00,23.4,85,20.7,0.30,0.30
2024-04-21T16:00,23.5,72,18.3,0.20,0.20
2024-04-21T17:00,22.6,82,19.4,0.30,0.30
2024-04-21T18:00,22.1,86,19.7,0.10,0.10
2024-04-21T19:00,21.3,93,20.1,0.00,0.00
2024-04-21T20:00,19.9,98,19.6,0.00,0.00
2024-04-21T21:00,19.6,100,19.6,0.00,0.00
2024-04-21T22:00,18.9,100,18.9,0.00,0.00
2024-04-21T23:00,18.7,98,18.4,0.00,0.00
2024-04-22T00:00,18.4,97,17.9,0.00,0.00
2024-04-22T01:00,17.7,98,17.3,0.00,0.00
2024-04-22T02:00,17.6,97,17.1,0.00,0.00
2024-04-22T03:00,17.4,98,17.0,0.00,0.00
2024-04-22T04:00,17.0,97,16.5,0.00,0.00
2024-04-22T05:00,16.3,98,16.0,0.00,0.00
2024-04-22T06:00,16.1,99,15.9,0.00,0.00
2024-04-22T07:00,16.3,100,16.3,0.00,0.00
2024-04-22T08:00,20.1,93,18.9,0.00,0.00
2024-04-22T09:00,23.2,84,20.3,0.00,0.00
2024-04-22T10:00,25.5,73,20.3,0.00,0.00
2024-04-22T11:00,26.9,64,19.6,0.00,0.00
2024-04-22T12:00,27.6,60,19.1,0.10,0.10
2024-04-22T13:00,28.3,59,19.7,0.10,0.10
2024-04-22T14:00,28.6,59,19.9,0.00,0.00
2024-04-22T15:00,27.3,63,19.8,0.60,0.60
2024-04-22T16:00,27.0,62,19.2,0.30,0.30
2024-04-22T17:00,26.5,63,19.0,0.00,0.00
2024-04-22T18:00,25.2,73,20.1,0.00,0.00
2024-04-22T19:00,23.0,82,19.9,0.00,0.00
2024-04-22T20:00,22.4,82,19.3,0.00,0.00
2024-04-22T21:00,21.6,86,19.1,0.00,0.00
2024-04-22T22:00,21.2,89,19.3,0.00,0.00
2024-04-22T23:00,20.7,91,19.2,0.00,0.00
2024-04-23T00:00,21.4,88,19.4,0.00,0.00
2024-04-23T01:00,21.4,89,19.6,0.00,0.00
2024-04-23T02:00,21.1,92,19.7,0.00,0.00
2024-04-23T03:00,20.2,96,19.6,0.00,0.00
2024-04-23T04:00,19.7,95,18.9,0.00,0.00
2024-04-23T05:00,19.3,97,18.8,0.00,0.00
